operator,variant,N,selectivity_target,selectivity_achieved,groups_G,skew,run_id,kernel_ms,h2d_ms,d2h_ms,end2end_ms,rows_per_s,eff_GBps,correct
scan_filter_count,base,10000000,1,1,0,uniform,3,0.810312,0.004166,0.003072,1.1855,1.23409e+10,49.3637,1
projection_expr_compact,base,10000000,1,1,0,uniform,3,2.94489,0.003958,0.003333,3.4812,3.39571e+09,54.3313,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,3,2.31083,0,0.012864,2.8598,4.32744e+09,52.0646,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,3,15.8249,0,0.006405,16.826,6.31914e+08,10.1106,0
scan_filter_count,base,10000000,1,1,0,uniform,4,0.813854,0.004479,0.003593,1.2549,1.22872e+10,49.1489,1
projection_expr_compact,base,10000000,1,1,0,uniform,4,2.85979,0.005052,0.00401,3.5591,3.49676e+09,55.9481,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,4,2.23719,0,0.011979,2.8908,4.4699e+09,53.7785,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,4,16.014,0,0.005936,16.7034,6.24455e+08,9.99129,0
scan_filter_count,base,10000000,1,1,0,uniform,5,0.880104,0.003906,0.002864,1.2851,1.13623e+10,45.4492,1
projection_expr_compact,base,10000000,1,1,0,uniform,5,2.82583,0.004322,0.003437,3.2689,3.53878e+09,56.6205,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,5,2.44963,0,0.011614,3.3017,4.08224e+09,49.1145,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,5,15.8604,0,0.004843,16.3387,6.30503e+08,10.088,0
scan_filter_count,base,10000000,1,1,0,uniform,6,0.827708,0.003906,0.00302,1.2998,1.20816e+10,48.3262,1
projection_expr_compact,base,10000000,1,1,0,uniform,6,2.9075,0.003958,0.004479,3.6339,3.43938e+09,55.0301,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,6,2.29,0,0.012083,2.9869,4.36681e+09,52.5382,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,6,15.8692,0,0.005103,16.3941,6.30151e+08,10.0824,0
scan_filter_count,base,10000000,1,1,0,uniform,7,0.863854,0.003645,0.003333,1.3886,1.1576e+10,46.3041,1
projection_expr_compact,base,10000000,1,1,0,uniform,7,2.85875,0.004218,0.003593,3.3572,3.49803e+09,55.9685,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,7,2.27958,0,0.011875,2.9419,4.38677e+09,52.7783,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,7,15.8892,0,0.004478,16.5446,6.29358e+08,10.0697,0
scan_filter_count,base,10000000,1,1,0,uniform,8,0.859583,0.003489,0.002916,1.2735,1.16335e+10,46.5342,1
projection_expr_compact,base,10000000,1,1,0,uniform,8,2.79937,0.00375,0.003333,3.2449,3.57223e+09,57.1556,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,8,2.2063,0,0.012343,2.9628,4.53247e+09,54.5313,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,8,15.9097,0,0.004947,16.4949,6.28546e+08,10.0567,0
scan_filter_count,base,10000000,1,1,0,uniform,9,0.816666,0.00427,0.003645,1.2964,1.22449e+10,48.9796,1
projection_expr_compact,base,10000000,1,1,0,uniform,9,2.77047,0.00375,0.003854,3.3792,3.6095e+09,57.752,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,9,2.27969,0,0.011458,2.9285,4.38657e+09,52.7759,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,9,15.9323,0,0.004687,16.4671,6.27654e+08,10.0425,0
